url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,284,162
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1,115,79
/mmvanheusden/SteamDepotDownloaderGUI/issues,21,15
/mmvanheusden/SteamDepotDownloaderGUI/tree/v2.2.0,21,1
/mmvanheusden/SteamDepotDownloaderGUI/releases,20,15
/mmvanheusden/SteamDepotDownloaderGUI/pulls,10,9
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,10,9
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,10,3
/mmvanheusden/SteamDepotDownloaderGUI/pull/157,8,7
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/index.html,8,3
