url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,125,78
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.2.0,93,47
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,27,5
/mmvanheusden/SteamDepotDownloaderGUI/releases,12,10
/mmvanheusden/SteamDepotDownloaderGUI/issues,12,8
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,9,3
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,8,7
/mmvanheusden/SteamDepotDownloaderGUI/pulls,5,4
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,5,4
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/README.md,5,2
