url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,116,68
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,66,43
/mmvanheusden/SteamDepotDownloaderGUI/releases,17,10
/mmvanheusden/SteamDepotDownloaderGUI/issues,9,7
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,4,4
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,3,3
/mmvanheusden/SteamDepotDownloaderGUI/compare/v2.0.6...v2.1.0,3,3
/mmvanheusden/SteamDepotDownloaderGUI/discussions,3,3
/mmvanheusden/SteamDepotDownloaderGUI/pulls,3,2
/mmvanheusden/SteamDepotDownloaderGUI/commit/fcbf340a952826d9c3545395563ec82404a207f4,2,2
