url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,103,68
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,56,33
/mmvanheusden/SteamDepotDownloaderGUI/releases,12,10
/mmvanheusden/SteamDepotDownloaderGUI/issues,7,6
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,7,6
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,3,2
/mmvanheusden/SteamDepotDownloaderGUI/discussions,3,2
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,3,2
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,3,2
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,2,2
