url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,138,92
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.2.0,71,48
/mmvanheusden/SteamDepotDownloaderGUI/issues,13,6
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,11,6
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,10,4
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,8,6
/mmvanheusden/SteamDepotDownloaderGUI/pulls,5,3
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,5,2
/mmvanheusden/SteamDepotDownloaderGUI/issues/121,4,4
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/CODE_OF_CONDUCT.md,4,1
