url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,170,101
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.2.0,72,51
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,18,7
/mmvanheusden/SteamDepotDownloaderGUI/issues,16,6
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,14,4
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,13,10
/mmvanheusden/SteamDepotDownloaderGUI/releases,12,6
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,11,5
/mmvanheusden/SteamDepotDownloaderGUI/pulls,7,4
/mmvanheusden/SteamDepotDownloaderGUI/blob/1723bc6af0992424d32b05de58d14edc5e4c6d6b/index.html,7,1
